"ParcelID","Location","RM","BD","BA","34BA","HB","FP","Owned","NBC","Imp","Floor","Loc","Grade","Built","Price","Date","Area","Value","_Change","f0","Type","Nhood",
"13-3","10 EDDEL AVENUE","6","3","2","0","0","0","0.00%","2000","6","","False","3","1944","0","12/01/1997","1293","702900","5.78","False","COLONIAL","2000",
"13-30","7 PERKINS STREET","6","3","1","0","1","0","0.00%","2000","5","","False","3","1950","0","10/31/2012","1344","661400","5.23","False","CAPE","2000",
"13-31","9 PERKINS STREET","9","3","2","0","0","1","0.00%","2000","6","","False","3","1949","0","02/01/1996","2163","779000","6.68","False","COLONIAL","2000",
"13-32","13 PERKINS STREET","7","3","1","0","1","1","0.00%","2000","15","","False","3","1830","450000","06/15/2021","1645","726200","2.61","False","OLD STYLE","2000",
"13-33","17 PERKINS STREET","6","3","1","0","1","1","0.00%","2000","5","","False","3","1950","0","12/13/2016","1862","767400","3.15","False","CAPE","2000",
"13-34","19 PERKINS STREET","6","2","2","0","1","1","0.00%","2000","5","","False","4","1952","1","01/19/2018","1064","749000","6.57","False","CAPE","2000",
"13-35","3 ELLIS AVENUE","7","4","1","0","1","1","0.00%","3000","6","","False","3","1947","0","09/01/2017","2769","820700","14.8","False","COLONIAL","3000",
"13-36","5 ELLIS AVENUE","7","5","1","0","0","1","0.00%","3000","5","","False","3","1945","156000","10/01/1992","1224","673700","15.3","False","CAPE","3000",
"13-37","6 ELLIS AVENUE","6","4","1","2","0","1","0.00%","3000","5","","False","3","1945","870000","08/26/2022","1569","865500","36.62","False","CAPE","3000",
"13-39","22 ARBOR ST","6","3","2","0","0","0","0.00%","3000","15","","False","3","1860","1","09/30/2020","1790","707900","7.01","False","OLD STYLE","3000",
"13-4","21 ARBOR ST","9","4","2","0","1","2","0.00%","3000","6","","False","3","1850","700000","09/08/2017","2760","1058200","18.93","False","COLONIAL","3000",
"13-41","24 ARBOR ST","9","3","3","0","0","2","0.00%","3000","15","","False","3","1850","100","02/08/2022","2096","737400","9.41","False","OLD STYLE","3000",
"13-42","26 ARBOR ST","9","4","1","0","1","2","0.00%","3000","15","","False","3","1880","1","03/16/2018","2324","769900","9.3","False","OLD STYLE","3000",
"13-45","7 SCHOOL STREET","8","4","3","0","0","1","0.00%","2000","5","","False","3","1948","1","09/02/2015","2218","715200","8.45","False","CAPE","2000",
"13-46","28 ARBOR ST","6","3","1","0","0","0","0.00%","3000","15","","False","3","1860","1","11/30/2017","1587","687900","17.03","False","OLD STYLE","3000",
"13-47","32 ARBOR ST","10","4","2","0","0","0","0.00%","3000","15","","False","3","1870","157500","03/01/1990","1873","741500","18.66","False","OLD STYLE","3000",
"13-47","32 ARBOR ST","10","4","2","0","0","0","0.00%","3000","15","","False","3","1870","157500","03/01/1990","1873","741500","18.66","False","OLD STYLE","3000",
"13-48","34 ARBOR ST","6","2","1","0","0","0","0.00%","3000","15","","False","3","1885","0","05/19/2004","1155","700000","12.9","False","OLD STYLE","3000",
"13-49","36 ARBOR ST","6","3","1","0","0","1","0.00%","3000","2","","False","3","1927","1","01/17/2023","1042","647200","10.65","False","BUNGALOW","3000",
"13-5","23 ARBOR ST","6","3","3","0","0","2","0.00%","3000","5","","False","3","1957","609000","02/06/2015","2883","921600","4.31","False","CAPE","3000",
"13-51","40 ARBOR ST","6","3","2","0","0","1","0.00%","3000","19","","False","4","1950","378200","04/26/2013","1132","696900","5.91","False","RANCH","3000",
"13-52","4 BRUCE LANE","8","4","2","0","1","1","0.00%","2000","6","","False","4","1952","1","02/01/2005","2901","886400","23.56","False","COLONIAL","2000",
"13-53","8 BRUCE LANE","6","3","1","0","1","2","0.00%","2000","6","","False","4","1950","1","10/16/2000","2148","711100","12.55","False","COLONIAL","2000",
"13-54","10 BRUCE LANE","8","3","1","0","0","2","0.00%","2000","5","","False","4","1950","832750","08/24/2021","2262","851700","6.24","False","CAPE","2000",
"13-55","12 BRUCE LANE","7","3","2","0","0","2","0.00%","2000","5","","False","4","1950","430000","11/01/2002","1750","729300","11.0","False","CAPE","2000",
"13-56","14 BRUCE LANE","6","3","2","0","0","0","0.00%","2000","5","","False","4","1950","720000","09/18/2020","1656","791500","-6.76","False","CAPE","2000",
"13-57","18 BRUCE LANE","8","4","2","0","0","1","0.00%","2000","18","","False","4","1970","225000","06/01/1994","2146","760100","14.96","False","SPLIT ENT","2000",
"13-58","31 PERKINS STREET","4","2","1","0","1","1","0.00%","2000","15","","False","3","1948","100","03/01/2011","1576","641200","0.85","False","OLD STYLE","2000",
"13-59","35 PERKINS STREET","7","4","2","0","0","1","0.00%","2000","5","","False","3","1949","1","03/15/2016","2030","702500","7.27","False","CAPE","2000",
"13-61","15 BRUCE LANE","8","3","1","0","1","1","0.00%","2000","19","","False","4","1955","469000","04/24/2013","1863","761200","-2.27","False","RANCH","2000",
"13-62","13 BRUCE LANE","7","3","2","0","0","1","0.00%","2000","5","","False","4","1954","112200","01/01/1985","2160","720100","11.56","False","CAPE","2000",
"13-63","11 BRUCE LANE","6","4","2","0","0","1","0.00%","2000","5","","False","4","1951","833000","12/19/2022","2073","811900","20.3","False","CAPE","2000",
"13-64","9 BRUCE LANE","5","3","2","0","0","0","0.00%","2000","5","","False","4","1950","505000","04/13/2018","1480","693500","10.1","False","CAPE","2000",
"13-65","5 BRUCE LANE","6","3","1","0","0","1","0.00%","2000","19","","False","4","1950","240000","10/01/1996","2278","683700","-5.25","False","RANCH","2000",
"13-66","3 BRUCE LANE","6","3","2","0","0","1","0.00%","2000","5","","False","4","1950","459000","05/02/2016","1739","706600","9.18","False","CAPE","2000",
"13-67","44 ARBOR ST","8","3","1","0","0","1","0.00%","3000","5","","False","3","1953","10","05/23/2019","2248","717500","14.6","False","CAPE","3000",
"13-68","4 PORTER STREET","9","4","2","0","1","1","0.00%","5020","6","","False","7","1949","790000","11/19/2018","3481","1042100","10.76","False","COLONIAL","5020",
"13-69","6 PORTER STREET","9","4","2","0","1","1","0.00%","5020","6","","False","4","2003","705000","09/20/2013","2668","876700","9.93","False","COLONIAL","5020",
"13-7","49 ARBOR ST","11","5","3","0","1","2","0.00%","3000","6","","False","4","1985","960800","05/01/2006","3700","1154700","18.54","False","COLONIAL","3000",
"13-70","8 PORTER STREET","6","3","2","0","0","1","0.00%","5020","5","","False","3","1943","78000","09/01/1982","1670","719100","7.14","False","CAPE","5020",
"13-71","10 PORTER STREET","9","3","2","0","1","1","0.00%","5020","5","","False","6","1939","777000","07/28/2017","2876","994200","13.03","False","CAPE","5020",
"13-72","12 PORTER STREET","7","3","2","0","1","1","0.00%","5020","6","","False","4","1953","270000","11/01/1995","2785","830700","7.39","False","COLONIAL","5020",
"13-73","16 PORTER STREET","8","4","3","0","0","2","0.00%","5020","5","","False","4","1951","712000","04/28/2017","2201","946900","9.91","False","CAPE","5020",
"13-74","20 PORTER STREET","10","4","2","0","1","1","0.00%","5020","5","","False","3","1945","560000","08/06/2020","2166","756200","7.29","False","CAPE","5020",
"13-75","21 PORTER STREET","7","3","1","0","0","1","0.00%","5020","5","","False","3","1945","1","11/18/2021","1496","714800","8.25","False","CAPE","5020",
"13-77","17 PORTER STREET","9","4","2","0","1","1","0.00%","5020","6","","False","3","1950","631000","08/22/2007","2975","821200","8.65","False","COLONIAL","5020",
"13-78","15 PORTER STREET","8","4","2","0","0","1","0.00%","5020","5","","False","4","1946","1","11/02/2021","4192","917900","11.8","False","CAPE","5020",
"13-79","11 PORTER STREET","8","3","2","0","1","2","0.00%","5020","6","","False","3","1940","1","02/02/2023","2885","794500","8.17","False","COLONIAL","5020",
"13-8","5 JUNIPER STREET","8","3","2","0","0","4","0.00%","5020","19","","False","3","1942","0","07/09/2013","2420","781600","-1.47","False","RANCH","5020",
"13-80","7 PORTER STREET","6","3","1","0","1","1","0.00%","5020","5","","False","3","1936","175000","10/01/1985","1188","729500","6.2","False","CAPE","5020",
"13-81","5 PORTER STREET","10","4","2","0","0","1","0.00%","5020","6","","False","4","1960","190000","09/01/1995","2275","748200","10.35","False","COLONIAL","5020",
"13-83","56 ARBOR ST","8","4","3","0","1","2","0.00%","3000","5","","False","4","1989","378750","10/30/1991","4319","1171800","17.83","False","CAPE","3000",
"13-84","60 ARBOR ST","7","4","2","0","1","1","0.00%","3000","6","","False","4","2012","1","12/15/2021","3176","1150500","18.84","False","COLONIAL","3000",
"13-87","3 FOSTER STREET","10","4","2","0","0","1","0.00%","5020","5","","False","3","1960","0","06/19/2014","1796","730400","6.61","False","CAPE","5020",
"13-88","5 FOSTER STREET","8","4","3","0","0","1","0.00%","5020","5","","False","3","1950","520000","09/17/2002","2500","788700","7.5","False","CAPE","5020",
"13-89","7 FOSTER STREET","7","4","2","0","0","1","0.00%","5020","5","","False","3","1952","535000","06/11/2019","2422","761900","8.21","False","CAPE","5020",
"13-9","9 JUNIPER STREET","7","3","1","2","0","2","0.00%","5020","19","","False","4","1950","250000","09/01/1995","1837","874900","-6.84","False","RANCH","5020",
"13-90","9 FOSTER STREET","7","3","1","0","1","2","0.00%","5020","6","","False","5","1962","240500","09/01/1994","4516","962300","24.33","False","COLONIAL","5020",
"13-91","11 FOSTER STREET","10","4","2","0","1","1","0.00%","5020","5","","False","3","1954","1","10/22/2021","2676","809800","9.14","False","CAPE","5020",
"13-92","17 FOSTER STREET","8","3","2","0","1","1","0.00%","5020","5","","False","5","1950","850000","08/15/2019","2589","944100","6.92","False","CAPE","5020",
"13-93","15 HOWARD STREET","7","3","1","2","0","1","0.00%","2000","5","","False","3","1938","435000","11/13/2017","1872","712700","24.19","False","CAPE","2000",
"13-94","11 HOWARD STREET","8","4","2","0","0","2","0.00%","2000","6","","False","3","1953","649000","08/24/2018","2222","791500","4.53","False","COLONIAL","2000",
"13-95","9 HOWARD STREET","7","3","1","0","1","1","0.00%","2000","6","","False","3","1925","586200","10/17/2019","1663","719900","7.62","False","COLONIAL","2000",
"13-96","5 HOWARD STREET","7","3","1","0","1","1","0.00%","2000","5","","False","3","1950","395000","12/19/2003","1554","682000","5.54","False","CAPE","2000",
"13-97","23 PORTER STREET","7","3","2","0","0","1","0.00%","5020","22","","False","3","1920","525000","01/02/2019","1626","662200","8.33","False","CONVENTONL","5020",
"13-98","25 PORTER STREET","6","3","2","0","0","1","0.00%","5020","15","","False","3","1910","554500","08/09/2019","1952","726600","10.66","False","OLD STYLE","5020",
"13-99","2 HOWARD STREET","5","1","1","0","0","1","0.00%","2000","5","","False","4","1967","200000","10/05/2007","1920","687100","6.99","False","CAPE","2000",
"14-1","208 MAIN ST","14","6","3","0","1","3","0.00%","3010","6","","False","5","1917","800000","05/31/2012","4256","1181200","21.31","False","COLONIAL","3010",
"14-14","6 LINDEN STREET","7","4","1","0","0","0","0.00%","2000","15","","False","5","1920","10","11/15/2002","1496","530600","26.76","False","OLD STYLE","2000",
"14-15","4 LINDEN STREET","10","5","1","0","1","2","0.00%","2000","1","","False","5","1860","105000","07/19/2022","2209","745500","11.99","False","ANTIQUE","2000",
"14-19","214 MAIN ST","15","6","3","0","0","2","0.00%","3010","1","","False","5","1870","1","06/09/2023","5009","1558400","29.47","False","","3010",
"14-19","214 MAIN ST","15","6","3","0","0","2","0.00%","3010","1","","False","5","1870","1","06/09/2023","5009","1558400","29.47","False","ANTIQUE","3010",
"14-2","197 MAIN ST","10","5","3","0","1","2","0.00%","3010","1","","False","7","1890","1","05/07/2018","4021","1344400","18.24","False","ANTIQUE","3010",
"14-22","8 WALNUT LANE","6","3","1","0","1","2","0.00%","6000","6","","False","4","1978","970000","04/30/2021","2979","1015300","17.43","False","COLONIAL","6000",
"14-23","6 WALNUT LANE","8","4","2","0","1","2","0.00%","6000","6","","False","4","1950","0","06/13/1994","2898","839300","17.4","False","COLONIAL","6000",
"14-24","4 WALNUT LANE","5","3","1","0","1","1","0.00%","6000","5","","False","3","1950","800000","06/30/2023","1517","769200","15.29","False","CAPE","6000",
"14-27","4 WALNUT RD","10","5","3","0","1","4","0.00%","6000","6","","False","3","1938","580000","09/25/2013","3784","907100","14.65","False","COLONIAL","6000",
"14-29","8 WALNUT RD","10","4","1","0","0","1","0.00%","6000","15","","False","5","1900","910000","07/26/2002","4953","1096900","23.26","False","OLD STYLE","6000",
"14-30","10 WALNUT RD","7","3","2","0","0","1","0.00%","6000","9","","False","4","1934","1","02/05/2014","2653","897200","19.99","False","CONTEMPORY","6000",
"14-31","16 WALNUT RD","10","4","3","0","1","3","0.00%","6000","6","","False","6","1900","100","10/31/2017","4646","1438900","16.35","False","COLONIAL","6000",
"14-33","9 WALNUT RD","5","2","1","0","1","1","0.00%","6000","5","","False","4","1956","700000","11/17/2023","1134","763900","27.47","False","CAPE","6000",
"14-34","7 WALNUT RD","7","3","1","0","1","1","0.00%","6000","15","","False","3","1900","10","09/13/2017","1686","722300","10.43","False","OLD STYLE","6000",
"14-35","4 CHESTNUT STREET","7","4","2","0","0","0","0.00%","2000","5","","False","3","1950","100","10/30/2020","1859","686900","4.58","False","CAPE","2000",
"14-36","6 CHESTNUT STREET","6","3","2","0","1","1","0.00%","2000","5","","False","7","1952","540000","02/07/2020","1502","831200","30.43","False","CAPE","2000",
"14-39","23 WALNUT RD","7","3","2","0","1","2","0.00%","6000","6","","False","4","1970","285000","04/01/1996","2486","1035200","23.83","False","COLONIAL","6000",
"14-39A","15 WALNUT RD","8","4","1","0","1","2","0.00%","6000","6","","False","4","1970","1","10/04/2016","2160","914800","16.14","False","COLONIAL","6000",
"14-4","205 MAIN ST","9","4","3","0","1","3","0.00%","3010","1","","False","6","1840","10","10/18/2019","4087","1220000","12.19","False","ANTIQUE","3010",
"15-10","25 MAYFLOWER DRIVE","9","4","4","0","0","1","0.00%","5010","21","","False","4","1967","100","10/10/2019","4094","939500","8.06","False","SPLIT LEVL","5010",
"15-11","29 MAYFLOWER DRIVE","9","4","2","0","1","0","0.00%","5010","6","","False","4","1997","339000","12/19/1997","2876","905200","19.36","False","COLONIAL","5010",
"15-12","23 MAYFLOWER DRIVE","7","3","2","0","1","2","0.00%","5010","21","","False","4","1974","475000","05/31/2013","1820","804100","10.61","False","SPLIT LEVL","5010",
"15-13","19 MAYFLOWER DRIVE","6","3","2","0","1","2","0.00%","5010","21","","False","4","1967","263500","08/01/1994","2382","759900","19.95","False","SPLIT LEVL","5010",
"15-15","21 PURITAN ROAD","7","3","2","0","1","1","0.00%","5010","21","","False","4","1969","775000","06/29/2022","2376","737700","4.82","False","SPLIT LEVL","5010",
"15-16","201 TOPSFIELD ROAD","7","3","1","0","1","0","0.00%","1000","19","","False","3","1955","0","11/13/1970","3537","709400","-2.18","False","RANCH","1000",
"15-17","203 TOPSFIELD ROAD","7","3","1","0","1","1","0.00%","1000","19","","False","4","1956","469000","10/31/2005","2225","657700","-5.34","False","RANCH","1000",
"15-18","205 TOPSFIELD ROAD","5","2","2","0","0","1","0.00%","1000","5","","False","3","1950","390900","06/30/2004","2146","639400","10.45","False","CAPE","1000",
"15-19","207 TOPSFIELD ROAD","4","2","2","0","0","0","0.00%","1000","5","","False","3","1945","1","08/06/2021","2166","635400","12.12","False","CAPE","1000",
"15-20","3 CONRAD CIRCLE","7","3","1","0","1","2","0.00%","5010","19","","False","4","1963","540000","08/08/2016","2484","709000","-3.31","False","RANCH","5010",
"15-21","5 CONRAD CIRCLE","8","4","2","0","1","1","0.00%","5010","21","","False","4","1962","213500","11/01/1992","1707","691500","9.61","False","SPLIT LEVL","5010",
"15-22","7 CONRAD CIRCLE","7","3","1","0","1","2","0.00%","5010","6","","False","4","1963","529000","08/24/2012","2523","749400","16.8","False","COLONIAL","5010",
"15-23","9 CONRAD CIRCLE","7","3","1","0","1","1","0.00%","5010","6","","False","3","1967","469000","05/31/2013","2623","741800","19.51","False","COLONIAL","5010",
"15-24","11 CONRAD CIRCLE","10","5","2","0","1","1","0.00%","5010","6","","False","3","1967","240000","08/01/1995","2365","723900","15.69","False","COLONIAL","5010",
"15-25","13 CONRAD CIRCLE","8","5","2","0","1","1","0.00%","5010","21","","False","4","1965","579400","04/03/2006","2166","725100","10.47","False","SPLIT LEVL","5010",
"15-26","15 CONRAD CIRCLE","7","3","2","0","1","1","0.00%","5010","6","","False","7","1965","565000","06/30/2015","2074","838100","18.98","False","COLONIAL","5010",
"15-27","17 CONRAD CIRCLE","8","4","2","0","0","1","0.00%","5010","5","","False","4","1961","500000","08/23/2010","2462","790300","17.15","False","CAPE","5010",
"15-28","219 TOPSFIELD ROAD","9","4","3","0","0","2","0.00%","1000","5","","False","5","1956","566500","07/21/2015","2505","866300","17.05","False","CAPE","1000",
"15-30","10 CONRAD CIRCLE","7","3","2","0","0","1","0.00%","5010","6","","False","3","1965","750000","04/04/2022","2046","712900","16.7","False","COLONIAL","5010",
"15-31","8 CONRAD CIRCLE","5","3","1","0","1","2","0.00%","5010","18","","False","4","1964","380000","04/30/2013","1138","690300","21.32","False","SPLIT ENT","5010",
"15-32","2 CONRAD CIRCLE","8","4","2","0","0","2","0.00%","5010","21","","False","4","1963","601000","07/31/2020","2881","805600","18.58","False","SPLIT LEVL","5010",
"15-33","206 TOPSFIELD ROAD","7","4","2","0","1","2","0.00%","1000","19","","False","4","1957","1","01/25/2016","2801","777200","-3.84","False","RANCH","1000",
"15-5","32 MAYFLOWER DRIVE","8","4","3","0","0","2","0.00%","5010","21","","False","3","1971","715000","09/07/2021","2440","709400","8.12","False","SPLIT LEVL","5010",
"15-6","30 MAYFLOWER DRIVE","8","4","3","0","0","1","0.00%","5010","18","","False","3","1970","10","06/30/2015","2758","851600","26.99","False","SPLIT ENT","5010",
"15-7","28 MAYFLOWER DRIVE","10","5","2","0","1","1","0.00%","5010","21","","False","3","1969","487000","07/23/2014","2664","763600","8.68","False","SPLIT LEVL","5010",
