ParcelID,Location,RM,BD,BA,3/4BA,HB,FP,Owned,NBC,Imp,Floor,Loc,Grade,Built,Price,Date,Area,Value,% Change,Header,
27-35,62    MAIN ST  ,9,5,3,0,1,2,0.00%,3000,15,,,B   ,1900,594,0,06/30/2016,2,359,966,800,12.64,Entry,
27-4,7    FISKE ROAD  ,8,4,2,0,1,1,0.00%,3000,6,,,B-  ,1949,770,0,04/12/2019,2,386,1,42,800,11.52,Entry,
27-5,57    MAIN ST  ,5,2,1,0,1,1,0.00%,3000,5,,,C   ,1941,1,01/20/2021,1,662,810,900,12.44,Entry,
27-7,6    FISKE ROAD  ,6,3,2,0,0,1,0.00%,3000,5,,,C+  ,1940,174,0,01/01/1988,2,480,825,500,14.76,Entry,
27-8,10    FISKE ROAD  ,7,3,2,0,0,1,0.00%,3000,5,,,C   ,1944,0,06/02/2010,1,725,765,900,15.09,Entry,
27-9,14    FISKE ROAD  ,8,4,2,0,1,1,0.00%,3000,22,,,B-  ,2004,690,0,08/21/2017,1,956,966,100,11.77,Entry,
28-10,97    LARCH ROW  ,22,9,7,0,0,5,0.00%,3010,101,,,AA  ,1927,2,700,0,03/03/2017,12,287,3,934,700,16.41,Entry,
28-11A,91    LARCH ROW  ,6,3,3,0,1,1,0.00%,3010,5,,,C+  ,2016,1,10/08/2021,3,24,1,226,700,55.67,Entry,
28-11B,95    LARCH ROW  ,5,3,2,0,0,1,0.00%,3010,19,,,C+  ,1970,1,10/08/2021,2,734,961,900,70.91,Entry,
28-12,89    LARCH ROW  ,9,6,3,0,1,1,0.00%,3010,15,,,C+  ,1900,270,0,07/15/1999,4,612,1,57,600,65.61,Entry,
28-13,107    LARCH ROW  ,6,4,3,0,1,0,0.00%,3010,6,,,A   ,2004,225,0,07/01/1994,4,382,1,622,300,20.46,Entry,
28-14,87    LARCH ROW  ,8,3,3,0,1,1,0.00%,3010,6,,,B   ,1983,1,195,0,11/12/2020,3,488,1,299,300,22.37,Entry,
28-16,100    LARCH ROW  ,6,2,1,0,1,2,0.00%,3010,1,,,B-  ,1835,275,0,08/01/1995,1,884,938,900,25.44,Entry,
28-2,80    LARCH ROW  ,9,5,5,0,1,3,0.00%,3010,5,,,B   ,1960,1,400,0,11/30/2021,5,52,1,633,100,1.42,Entry,
28-3,86    LARCH ROW  ,12,4,3,0,1,0,0.00%,3010,6,,,AA  ,1960,955,0,04/03/2012,4,876,1,512,600,15.32,Entry,
28-4,90    LARCH ROW  ,13,5,4,0,1,1,0.00%,3010,6,,,B+  ,1950,915,0,06/22/2000,4,641,1,358,900,4.23,Entry,
28-5B,118    LARCH ROW  ,9,5,4,0,1,3,0.00%,3010,6,,,AA  ,2013,2,900,0,03/23/2022,6,176,2,787,700,23.39,Entry,
28-6,112    LARCH ROW  ,12,4,2,0,2,2,0.00%,3010,6,,,B+  ,1910,1,96,0,06/07/2013,4,8,1,303,200,5.33,Entry,
28-7,103    LARCH ROW  ,5,3,2,0,0,0,0.00%,3010,22,,,B-  ,1927,10,06/17/2021,2,343,952,200,30.4,Entry,
28-8,101    LARCH ROW  ,10,4,2,0,1,2,0.00%,3010,6,,,B   ,1960,1,415,0,06/28/2023,3,202,1,222,800,19.37,Entry,
28-9,99    LARCH ROW  ,7,4,4,0,1,1,0.00%,3010,9,,,B-  ,1960,430,0,07/02/2010,2,292,929,600,26.79,Entry,
29-1,137    LARCH ROW  ,8,3,2,0,1,2,0.00%,3010,19,,,B+  ,1952,762,0,11/16/2016,2,510,1,60,800,14.71,Entry,
29-10,180    LARCH ROW  ,8,5,4,0,2,1,0.00%,3010,101,,,A+  ,2020,1,700,0,01/18/2018,5,928,3,478,500,8.76,Entry,
29-11,166    LARCH ROW  ,9,4,2,0,1,3,0.00%,3010,6,,,B+  ,1938,1,30,0,06/29/2016,3,56,1,322,400,13.31,Entry,
29-12,156    LARCH ROW  ,14,7,4,0,1,7,0.00%,3010,6,,,A-  ,1880,1,625,0,10/29/2021,6,660,1,611,700,14.67,Entry,
29-13,144    LARCH ROW  ,10,5,4,0,1,2,0.00%,3010,5,,,B+  ,1980,937,500,03/03/2011,3,458,1,445,900,9.46,Entry,
29-14,135    LARCH ROW  ,11,4,3,0,2,2,0.00%,3010,6,,,B+  ,1985,1,400,0,07/01/2021,4,742,1,570,200,8.6,Entry,
29-15,114    LARCH ROW  ,10,5,3,0,2,1,0.00%,3010,101,,,A   ,2000,2,500,0,04/08/2021,5,434,2,559,500,12.99,Entry,
29-16,116    LARCH ROW  ,11,4,3,0,1,0,0.00%,3010,6,,,AA  ,2000,0,10/26/2012,4,920,2,174,700,5.69,Entry,
29-2,143    LARCH ROW  ,9,4,4,0,0,2,0.00%,3010,5,,,B+  ,1953,648,0,08/18/1999,5,515,1,545,500,10.02,Entry,
29-3,157    LARCH ROW  ,12,6,4,0,1,3,0.00%,3010,6,,,B-  ,1944,535,0,02/01/1993,4,622,1,372,800,6.11,Entry,
29-5,177    LARCH ROW  ,8,4,2,0,1,1,0.00%,3010,6,,,B+  ,1920,613,500,06/01/1995,2,716,1,162,400,21.26,Entry,
29-6,10    DODGES ROW  ,8,3,1,0,1,2,0.00%,6000,1,,,C   ,1855,0,12/12/2016,3,84,1,67,300,35.93,Entry,
29-8,14    DODGES ROW  ,9,4,2,0,1,2,0.00%,6000,1,,,C+  ,1850,815,0,08/07/2018,3,16,1,52,600,33.46,Entry,
29-9,200    LARCH ROW  ,9,3,3,0,1,2,0.00%,3010,9,,,B   ,1973,1,0,0,08/01/2003,3,522,1,254,200,8.09,Entry,
30-1,45    DODGES ROW  ,13,5,4,0,1,3,0.00%,6000,6,,,AA  ,1990,10,06/24/2020,5,50,2,64,500,31.9,Entry,
30-10,9    GRAPEVINE RD  ,7,4,3,0,1,2,0.00%,6000,5,,,B-  ,1950,710,0,09/20/2019,1,729,972,900,13,Entry,
30-11,17    GRAPEVINE RD  ,13,7,4,0,1,4,0.00%,6000,6,,,B+  ,1900,1,05/04/2021,4,986,1,245,300,34.69,Entry,
30-12,25    GRAPEVINE RD  ,10,4,1,1,1,1,0.00%,6000,6,,,B+  ,1900,1,09/12/2022,3,199,1,120,0,40.21,Entry,
30-13,31    GRAPEVINE RD  ,8,4,1,0,1,1,0.00%,6000,5,,,C+  ,1947,620,0,09/13/2002,1,899,952,900,33.25,Entry,
30-14,39    GRAPEVINE RD  ,7,4,2,0,1,1,0.00%,6000,5,,,C   ,1950,48,0,04/29/2002,3,127,941,900,32.59,Entry,
30-18,41    GRAPEVINE RD  ,11,4,5,0,0,1,0.00%,6000,101,,,AA  ,2017,1,05/24/2023,7,885,3,727,500,30.38,Entry,
30-19,232    LARCH ROW  ,13,5,5,0,2,3,0.00%,3010,5,,,B+  ,1969,2,595,0,03/31/2021,5,309,1,681,600,16.21,Entry,
30-2,50    GRAPEVINE RD  ,6,3,2,0,0,2,0.00%,6000,9,,,C   ,1973,350,0,01/01/1992,2,173,997,700,20.6,Entry,
30-21,12    GRAPEVINE RD  ,8,4,3,0,0,0,0.00%,6000,6,,,B-  ,1990,1,150,0,03/31/2006,3,347,1,174,600,0.58,Entry,
30-22,18    GRAPEVINE RD  ,8,4,2,0,2,3,0.00%,3010,6,,,B+  ,1997,240,0,06/01/1995,5,134,1,584,500,22.07,Entry,
30-23,37    GRAPEVINE RD  ,10,3,5,0,0,2,0.00%,6000,9,,,A   ,1997,1,45,0,06/23/2016,3,432,1,676,700,8.46,Entry,
30-24,72    GRAPEVINE RD  ,8,4,1,0,1,0,0.00%,6000,6,,,B-  ,1929,515,0,01/30/2015,3,308,961,900,34.4,Entry,
30-4,11    DODGES ROW  ,12,5,3,0,1,7,0.00%,6000,6,,,B-  ,1830,900,0,08/19/2016,3,701,1,144,300,36.24,Entry,
30-6,210    LARCH ROW  ,9,4,4,0,0,1,0.00%,3010,22,,,C+  ,1930,100,10/05/2010,2,887,1,49,700,11.26,Entry,
30-7A,10    GRAPEVINE RD  ,9,4,2,0,1,1,0.00%,6000,5,,,B-  ,1961,1,310,0,06/15/2023,2,663,1,106,100,15.46,Entry,
30-8,16    GRAPEVINE RD  ,9,5,3,0,0,1,0.00%,6000,15,,,B+  ,1930,1,400,0,07/11/2022,3,140,1,340,100,80.12,Entry,
30-8A,20    GRAPEVINE RD  ,10,4,2,0,1,2,0.00%,3010,6,,,C+  ,1985,100,11/07/2016,3,120,1,116,500,15,Entry,
30-9,216    LARCH ROW  ,5,3,1,0,1,0,0.00%,3010,5,,,C   ,1954,173,500,12/01/1990,1,418,772,0,15.97,Entry,
31-10,12    RUBBLY ROAD  ,8,3,3,0,0,1,0.00%,3000,6,,,C+  ,1982,550,0,06/29/2012,2,985,960,700,14.08,Entry,
31-11,18    RUBBLY ROAD  ,6,2,2,0,0,1,0.00%,3000,5,,,C+  ,1982,725,0,10/08/2020,1,917,895,200,12.45,Entry,
31-12,4    DANES WAY  ,6,4,2,0,1,0,0.00%,5010,9,,,C+  ,1984,302,500,07/01/1995,2,828,880,200,-4.31,Entry,
31-13,6    DANES WAY  ,7,4,3,0,1,2,0.00%,5010,5,,,C+  ,1984,49,0,07/01/1983,2,946,919,800,9.88,Entry,
31-14,141    GRAPEVINE RD  ,9,4,2,0,1,1,0.00%,6000,6,,,B+  ,1994,0,11/01/1993,3,809,1,368,700,49.1,Entry,
31-2,2    DANES WAY  ,10,4,2,0,2,2,0.00%,5010,6,,,B-  ,1984,1,09/14/2011,4,506,1,183,900,25.83,Entry,
31-3,143    GRAPEVINE RD  ,15,5,4,0,2,6,0.00%,6000,101,,,A   ,1870,2,995,0,08/29/2022,7,361,2,868,200,21.75,Entry,
31-4,118    GRAPEVINE RD  ,4,2,2,0,0,1,0.00%,6000,5,,,C   ,1947,491,0,12/22/2015,1,476,670,200,16.7,Entry,
31-5,116    GRAPEVINE RD  ,9,4,4,0,1,2,0.00%,6000,5,,,B+  ,1969,1,350,0,08/07/2006,6,138,1,598,400,11.51,Entry,
31-5A,108    GRAPEVINE RD  ,12,5,5,0,1,3,0.00%,6000,6,,,A   ,2007,2,150,0,08/18/2021,8,76,2,154,600,6.45,Entry,
31-6,25    RUBBLY ROAD  ,10,5,1,3,1,3,0.00%,3000,6,,,B-  ,1929,825,0,01/13/2016,3,880,1,245,100,23.74,Entry,
31-7,29    RUBBLY ROAD  ,10,3,3,0,1,2,0.00%,3000,9,,,B+  ,1977,100,04/13/2012,4,727,1,406,700,4.49,Entry,
31-8,24    RUBBLY ROAD  ,10,4,3,0,0,2,0.00%,3000,9,,,C+  ,1984,777,0,07/31/2019,4,57,1,126,800,7.23,Entry,
31-9,6    RUBBLY ROAD  ,7,4,2,0,0,2,0.00%,3000,5,,,C   ,1983,27,500,04/01/1983,2,268,945,0,14.34,Entry,
32-2,155    GRAPEVINE RD  ,6,4,2,0,1,1,0.00%,6000,9,,,B   ,1978,100,03/30/2012,3,644,1,184,0,20.33,Entry,
32-3,157    GRAPEVINE RD  ,9,4,4,0,1,2,0.00%,6000,6,,,B+  ,2018,1,140,0,10/15/2020,4,981,1,562,700,28.32,Entry,
32-4,8    DANES WAY  ,9,4,2,0,1,2,0.00%,5010,5,,,C+  ,1984,1,07/16/2018,2,816,993,800,28.86,Entry,
33-10,105    MAPLE ST  ,7,4,1,0,0,2,0.00%,1000,19,,,C   ,1956,170,0,11/01/1993,1,554,661,500,-3.77,Entry,
33-11,103    MAPLE ST  ,8,4,2,0,1,1,0.00%,1000,5,,,A-  ,2017,1,12/28/2021,2,983,1,269,600,3.59,Entry,
33-12,16    BURLEY ST  ,7,3,2,0,1,0,0.00%,1000,18,,,C+  ,1973,1,08/01/1987,1,895,765,700,10.67,Entry,
33-13,20    BURLEY ST  ,7,5,1,1,0,2,0.00%,1000,5,,,C+  ,1951,1,10/10/2023,1,638,718,900,12.64,Entry,
33-14,26    BURLEY ST  ,7,3,1,0,0,1,0.00%,1000,5,,,C   ,1934,0,04/01/1963,1,684,549,0,14.9,Entry,
33-15,28    BURLEY ST  ,6,3,2,0,0,2,0.00%,1000,5,,,C+  ,1960,350,0,02/16/2001,2,79,781,700,13.19,Entry,
33-16,32    BURLEY ST  ,5,2,1,0,1,1,0.00%,1000,19,,,C   ,1939,150,0,06/01/1989,1,95,605,800,9.79,Entry,
33-19A,66    BURLEY ST  ,5,2,2,0,0,0,0.00%,1000,22,,,C   ,1975,0,04/06/1998,1,728,596,500,28.75,Entry,
33-2,117    MAPLE ST  ,5,2,1,0,1,1,0.00%,1000,5,,,C+  ,1960,370,0,07/10/2020,1,123,711,600,15.22,Entry,
33-23A,2    ORCHARD LANE  ,7,3,1,1,1,1,0.00%,1000,22,,,C   ,1989,710,0,03/18/2022,2,207,760,400,-1.9,Entry,
33-25,25    BURLEY ST  ,8,4,2,0,0,1,0.00%,1000,19,,,C+  ,1965,187,500,12/30/1999,2,563,730,0,-5.77,Entry,
33-26,1    NATHANIEL CIRCLE  ,9,4,2,0,1,0,0.00%,5010,6,,,C+  ,2002,950,0,05/16/2022,2,856,936,800,18.88,Entry,
33-27,2    NATHANIEL CIRCLE  ,7,3,3,0,0,3,0.00%,5010,5,,,C+  ,2001,200,0,03/09/2001,2,679,945,0,15.03,Entry,
33-3,115    MAPLE ST  ,9,6,3,0,1,1,0.00%,1000,5,,,C+  ,1960,480,0,08/13/2020,2,448,825,500,49.52,Entry,
33-4,116    MAPLE ST  ,8,4,2,0,0,1,0.00%,1000,5,,,C   ,1960,1,07/02/2021,1,806,717,800,11.1,Entry,
33-5,3    BIRCH ROAD  ,6,3,2,0,1,2,0.00%,5010,18,,,C   ,1969,1,12/06/2011,2,896,769,100,11.87,Entry,
33-6,112    MAPLE ST  ,6,4,2,0,1,1,0.00%,1000,5,,,B   ,1959,307,500,11/12/2009,1,638,891,700,33.27,Entry,
33-7,106    MAPLE ST  ,7,3,2,0,1,1,0.00%,1000,6,,,C+  ,1954,1,09/24/2021,3,580,842,100,16.76,Entry,
33-9,107    MAPLE ST  ,7,2,1,0,0,1,0.00%,1000,1,,,C   ,1840,131,0,08/01/1985,1,496,588,200,6.73,Entry,
34-14,21    HILLTOP DRIVE  ,7,4,2,0,0,0,0.00%,2000,6,,,C+  ,1968,796,0,08/06/2021,2,96,840,800,8.48,Entry,
34-15,19    HILLTOP DRIVE  ,9,5,1,1,1,2,0.00%,2000,6,,,C+  ,1972,390,0,01/30/2014,2,496,859,800,17.56,Entry,
34-3,4    ORCHARD LANE  ,8,3,2,0,0,1,0.00%,1000,5,,,B-  ,1979,500,0,11/25/2014,1,974,832,0,14.79,Entry,
34-8,33    HILLTOP DRIVE  ,8,4,3,0,0,1,0.00%,2000,5,,,B-  ,1961,845,0,01/15/2008,3,255,1,15,900,16.6,Entry,
34-9,31    HILLTOP DRIVE  ,8,5,2,0,1,1,0.00%,2000,5,,,C+  ,1969,350,0,06/01/1997,2,744,902,400,7.56,Entry,
35-1,11    HILLTOP DRIVE  ,8,4,2,0,1,1,0.00%,2000,6,,,C   ,1967,544,600,06/11/2004,1,935,792,800,5.19,Entry,
35-10,10    ENON ROAD  ,8,4,2,0,1,2,0.00%,2000,21,,,C+  ,1964,1,04/26/2018,2,978,853,700,1.23,Entry,
35-11,8    ENON ROAD  ,7,3,2,0,1,2,0.00%,2000,18,,,C+  ,1965,430,0,03/29/2002,1,824,810,500,6.43,Entry,
35-12,6    ENON ROAD  ,8,3,3,0,0,2,0.00%,2000,19,,,C+  ,1966,662,0,08/27/2020,1,668,827,400,-8.48,Entry,
35-13,4    ENON ROAD  ,8,4,2,0,1,2,0.00%,2000,19,,,C+  ,1969,0,11/01/1973,1,611,797,500,2.14,Entry,
35-14,6    HILLTOP DRIVE  ,12,5,4,0,1,2,0.00%,2000,6,,,C+  ,1965,1,11/07/2023,4,998,1,142,100,17.96,Entry,
35-15,4    HILLTOP DRIVE  ,11,5,2,0,2,2,0.00%,2000,21,,,C   ,1963,0,03/01/1977,3,303,805,900,3.56,Entry,
35-16,21    BURNHAM ROAD  ,9,4,2,1,1,1,0.00%,2000,6,,,C+  ,1959,855,0,03/28/2023,2,630,852,900,5.54,Entry,
35-17,23    BURNHAM ROAD  ,10,4,2,0,1,3,0.00%,2000,6,,,B-  ,1960,750,250,08/31/2009,3,210,1,70,700,17.38,Entry,
35-18,25    BURNHAM ROAD  ,6,3,2,0,0,2,0.00%,2000,19,,,C+  ,1960,1,10/16/2023,1,638,815,400,-4.01,Entry,
35-19,27    BURNHAM ROAD  ,10,4,2,0,1,2,0.00%,2000,21,,,C+  ,1964,250,0,12/01/1984,3,371,894,300,3.07,Entry,
35-2,1    ENON ROAD  ,10,5,3,0,0,2,0.00%,2000,6,,,C+  ,1965,1,12/17/2021,3,167,908,700,9.04,Entry,
35-20,29    BURNHAM ROAD  ,9,4,2,0,1,1,0.00%,2000,6,,,C+  ,1960,515,0,08/27/2010,2,272,888,400,11.65,Entry,
35-21,7    MAIN DRIVE  ,9,4,2,0,1,2,0.00%,2000,19,,,C+  ,1959,535,950,05/21/2008,2,675,866,300,-6.13,Entry,
35-22,36    HILLTOP DRIVE  ,8,4,1,1,1,2,0.00%,2000,19,,,C+  ,1960,1,01/25/2017,2,840,853,0,-10.58,Entry,
35-23,12    MAIN DRIVE  ,7,5,1,1,1,2,0.00%,2000,9,,,C+  ,1965,123,500,01/01/1984,3,406,901,300,3.15,Entry,
35-24,10    MAIN DRIVE  ,8,3,2,0,0,2,0.00%,2000,5,,,C+  ,1967,462,0,10/01/2008,1,944,827,500,12.22,Entry,
35-25,8    MAIN DRIVE  ,7,3,2,0,0,1,0.00%,2000,18,,,C+  ,1965,1,04/09/2009,2,687,890,500,5.94,Entry,
35-26,4    MAIN DRIVE  ,10,5,2,0,1,2,0.00%,2000,6,,,C+  ,1955,1,07/28/2017,3,256,1,9,100,22.82,Entry,
35-27,2    MAIN DRIVE  ,6,2,1,0,0,0,0.00%,2000,9,,,C+  ,1983,810,0,05/17/2023,1,932,721,0,2.69,Entry,
35-28,6    BURNHAM ROAD  ,9,4,3,0,0,2,0.00%,2000,5,,,C+  ,1960,550,0,08/31/2001,2,313,901,300,7.22,Entry,
35-29,8    BURNHAM ROAD  ,8,4,2,0,1,2,0.00%,2000,18,,,C+  ,1962,1,05/06/1998,3,304,896,300,7.91,Entry,
35-30,10    BURNHAM ROAD  ,9,3,3,0,0,3,0.00%,2000,19,,,C+  ,1958,664,0,08/04/2017,3,443,930,500,11.18,Entry,
35-31,12    BURNHAM ROAD  ,7,3,2,0,1,2,0.00%,2000,19,,,C   ,1959,572,200,05/07/2020,2,550,775,700,-6.63,Entry,
35-32,14    BURNHAM ROAD  ,7,3,2,0,1,1,0.00%,2000,9,,,C+  ,1959,743,500,07/11/2005,2,690,861,0,-3.51,Entry,
35-33,16    BURNHAM ROAD  ,6,4,2,0,1,1,0.00%,2000,6,,,C+  ,1997,870,0,05/10/2021,2,454,966,500,12.55,Entry,
35-34,18    BURNHAM ROAD  ,8,4,2,0,1,2,0.00%,2000,9,,,B-  ,1959,1,110,0,06/20/2023,3,69,930,800,10.44,Entry,
35-36,22    BURNHAM ROAD  ,8,3,3,0,0,2,0.00%,2000,6,,,C+  ,1966,0,06/11/2002,2,532,887,600,8.19,Entry,
35-37,24    BURNHAM ROAD  ,10,4,2,0,1,2,0.00%,2000,6,,,B-  ,1963,780,0,01/09/2015,2,862,1,59,400,11.63,Entry,
35-38,26    BURNHAM ROAD  ,9,4,2,0,1,3,0.00%,2000,6,,,B-  ,1966,1,07/20/2021,2,274,916,300,14.97,Entry,
35-39,28    BURNHAM ROAD  ,7,3,2,0,1,2,0.00%,2000,5,,,C+  ,1966,628,0,07/01/2016,3,131,974,700,18.78,Entry,
35-40,3    MAIN DRIVE  ,9,5,1,0,1,1,0.00%,2000,6,,,C+  ,1966,610,0,05/31/2002,3,163,912,400,10.49,Entry,
35-41,5    MAIN DRIVE  ,12,5,4,0,1,8,0.00%,2000,101,,,B   ,1900,100,10/09/2019,5,998,1,761,300,19.75,Entry,
35-42,4    BURNHAM ROAD  ,7,4,2,0,0,2,0.00%,2000,19,,,B-  ,1950,1,11/07/2023,1,742,855,0,3.27,Entry,
35-43,2    BURNHAM ROAD  ,7,4,3,0,0,2,0.00%,2000,19,,,B-  ,1961,650,0,06/30/2014,2,377,983,0,-2.12,Entry,
35-44,1    BURNHAM ROAD  ,6,3,2,0,0,1,0.00%,2000,5,,,C+  ,1959,508,0,12/23/2016,1,884,823,300,8.43,Entry,
35-45,3    BURNHAM ROAD  ,6,3,2,0,0,2,0.00%,2000,19,,,C   ,1958,1,10/23/2023,2,102,741,0,-12.07,Entry,
35-46,5    BURNHAM ROAD  ,9,5,3,0,0,2,0.00%,2000,19,,,C+  ,1957,260,0,07/01/1991,1,922,849,500,6.57,Entry,
35-47,7    BURNHAM ROAD  ,7,3,2,0,0,1,0.00%,2000,19,,,B-  ,1959,856,500,09/30/2020,2,564,1,19,800,-3.51,Entry,
35-48,9    BURNHAM ROAD  ,7,3,2,0,1,2,0.00%,2000,5,,,B-  ,1959,815,0,07/09/2019,2,560,985,900,5.73,Entry,
35-49,11    BURNHAM ROAD  ,7,3,3,0,0,2,0.00%,2000,21,,,C   ,1959,467,750,12/30/2013,2,457,801,900,5.47,Entry,
35-5,7    ENON ROAD  ,9,5,3,0,1,2,0.00%,2000,6,,,C+  ,1968,100,12/23/2019,2,900,913,900,9.38,Entry,
35-50,13    BURNHAM ROAD  ,12,5,4,0,1,2,0.00%,2000,6,,,C+  ,1971,920,0,11/09/2021,2,856,1,35,700,8.79,Entry,
35-51,15    BURNHAM ROAD  ,13,5,6,0,0,2,0.00%,2000,19,,,B-  ,1960,100,03/07/2018,2,728,1,9,700,-7.82,Entry,
35-52,17    BURNHAM ROAD  ,11,5,4,0,0,2,0.00%,2000,6,,,B-  ,1960,1,225,0,11/28/2022,4,136,1,205,900,21.73,Entry,
35-53,1    HILLTOP DRIVE  ,7,3,3,0,0,2,0.00%,2000,19,,,C   ,1963,325,0,11/01/1994,3,456,917,200,-1.86,Entry,
35-54,3    HILLTOP DRIVE  ,9,4,3,0,0,2,0.00%,2000,19,,,B-  ,1955,879,0,10/08/2020,2,508,1,32,500,-13.13,Entry,
35-55,5    HILLTOP DRIVE  ,7,3,2,0,0,1,0.00%,2000,21,,,C   ,1966,420,0,12/24/2015,1,746,706,900,5.78,Entry,
35-56,7    HILLTOP DRIVE  ,8,4,2,0,1,2,0.00%,2000,6,,,C   ,1963,766,500,05/03/2021,2,135,839,400,11.36,Entry,
35-58,35    TOPSFIELD ROAD  ,7,3,2,0,0,1,0.00%,1000,19,,,C+  ,1950,425,0,02/11/2011,2,97,726,0,-1.72,Entry,
35-59,31    TOPSFIELD ROAD  ,9,4,2,0,0,4,0.00%,1000,6,,,C   ,1810,1,01/20/2015,2,486,742,700,16.26,Entry,
35-6,30    HILLTOP DRIVE  ,10,5,4,0,1,3,0.00%,2000,6,,,B-  ,1966,970,0,05/15/2020,3,864,1,112,400,8.7,Entry,
35-60A,25    TOPSFIELD ROAD  ,8,4,3,0,1,2,0.00%,1000,6,,,A   ,2007,1,20,0,06/26/2015,3,798,1,430,0,10.31,Entry,
35-61,17    TOPSFIELD ROAD  ,10,3,4,0,0,1,0.00%,1000,19,,,B   ,1958,1,125,0,04/07/2023,2,645,1,37,600,-4.09,Entry,
35-62,13    TOPSFIELD ROAD  ,7,3,2,0,0,2,0.00%,1000,19,,,B   ,1959,575,0,06/13/2016,1,542,886,500,-4.7,Entry,
35-63,5    TOPSFIELD ROAD  ,12,5,3,0,1,2,0.00%,1000,5,,,B   ,1949,170,0,03/01/1984,3,622,991,300,20.38,Entry,
35-64A,32    TOPSFIELD ROAD  ,0,0,1,4,0,0,0.00%,1000,6,,,A+  ,2023,1,10/26/2022,6,784,1,144,300,141.06,Entry,
35-64C,40    TOPSFIELD ROAD  ,11,5,4,0,1,3,0.00%,1000,6,,,A   ,2003,1,610,0,08/07/2020,6,159,1,826,600,7.77,Entry,
35-66,1    TOPSFIELD ROAD  ,4,2,2,0,0,0,0.00%,1000,22,,,C   ,1984,740,0,11/28/2022,1,687,774,800,4.22,Entry,
35-7,35    HILLTOP DRIVE  ,8,3,2,1,0,3,0.00%,2000,18,,,C+  ,1960,675,0,06/27/2006,2,435,853,500,10.67,Entry,
35-8,32    HILLTOP DRIVE  ,8,3,2,0,1,3,0.00%,2000,19,,,C+  ,1962,100,03/11/2021,2,248,811,200,-3.62,Entry,
35-9,34    HILLTOP DRIVE  ,8,3,3,0,1,1,0.00%,2000,21,,,C+  ,1961,653,800,08/08/2014,2,854,894,0,5.1,Entry,
37-1,4    MAIN ST  ,8,4,2,0,1,1,0.00%,3000,15,,,C   ,1863,522,500,12/31/2013,2,666,894,200,14.04,Entry,
37-10,4    GREAT POND ROAD  ,7,3,2,0,0,2,0.00%,5010,19,,,C+  ,1960,100,06/17/2020,1,734,750,300,-1.88,Entry,
37-11,6    GREAT POND ROAD  ,6,3,1,0,1,2,0.00%,5010,19,,,C+  ,1961,450,0,04/09/2013,1,596,707,900,-2.44,Entry,
37-12,5    GREAT POND ROAD  ,10,4,1,1,0,1,0.00%,5010,6,,,C+  ,1960,535,0,02/27/2008,2,597,812,400,23.69,Entry,
37-13,3    GREAT POND ROAD  ,8,4,2,0,1,1,0.00%,5010,5,,,C+  ,1965,488,0,12/03/2009,2,257,786,900,-1.16,Entry,
37-14,9    GREAT POND ROAD  ,7,4,1,0,1,3,0.00%,5010,6,,,C+  ,1968,1,01/22/2014,2,112,800,600,25.17,Entry,
37-15,7    GREAT POND ROAD  ,12,4,3,0,1,1,0.00%,5010,5,,,C+  ,1965,790,0,12/10/2021,1,976,860,900,20.47,Entry,
37-16,8    GREAT POND ROAD  ,9,4,2,0,1,1,0.00%,5010,6,,,C+  ,1965,238,0,06/01/1994,2,944,849,400,22.67,Entry,
37-17,10    GREAT POND ROAD  ,8,4,2,0,0,2,0.00%,5010,6,,,C+  ,1965,237,500,09/01/1992,1,880,743,100,17.95,Entry,
37-18,12    GREAT POND ROAD  ,9,4,3,0,1,1,0.00%,5010,6,,,C+  ,1965,850,0,12/01/2020,2,954,931,0,-3.11,Entry,
37-19,14    GREAT POND ROAD  ,8,4,2,0,1,1,0.00%,5010,6,,,C+  ,1960,0,08/22/2003,2,316,731,500,11.58,Entry,
37-2,10    MAIN ST  ,5,2,1,0,1,1,0.00%,3000,5,,,C   ,1960,188,500,05/01/1991,2,60,844,0,12.79,Entry,
37-20,16    GREAT POND ROAD  ,6,3,2,0,0,2,0.00%,5010,6,,,C+  ,1977,0,03/01/1978,2,310,788,200,15.98,Entry,
37-3,16    MAIN ST  ,7,3,2,0,1,2,0.00%,3000,6,,,B-  ,2019,506,5,05/11/2018,3,406,1,207,900,39.67,Entry,
37-4,20    MAIN ST  ,6,3,2,0,0,1,0.00%,3000,19,,,C   ,1958,1,01/23/2023,1,571,791,500,-1.07,Entry,
37-5A,22    MAIN ST  ,4,1,2,0,0,0,0.00%,3000,22,,,C   ,1950,1,500,0,04/30/2021,1,386,772,0,12.39,Entry,
37-6,34    MAIN ST  ,11,5,4,0,3,5,0.00%,3000,6,,,A+  ,2004,1,480,0,12/20/2017,5,587,2,125,300,27.34,Entry,
37-6A,26    MAIN ST  ,10,6,7,0,1,4,0.00%,3000,6,,,A+  ,2005,1,800,0,07/01/2015,5,903,2,291,800,15.57,Entry,
37-6B,28    MAIN ST  ,10,5,6,0,1,4,0.00%,3000,6,,,A+  ,2005,2,300,0,07/31/2006,5,723,2,382,900,15.66,Entry,
37-6C,36    MAIN ST  ,12,6,6,0,2,4,0.00%,3000,6,,,A+  ,2006,2,350,0,02/01/2021,6,591,2,556,700,6.67,Entry,
